id,score
3882930,0.972400308
9186481,0.977732897
5364244,0.782029271
4127196,0.756038785
30712,0.894629836
5632713,0.945154309
2396734,0.5
4616634,0.930290163
1175308,0.833113194
3157738,0.994699001
8866927,0.976631522
3657819,0.985972762
8212190,0.943932116
9030406,0.893469334
6884820,0.958258152
6821407,0.975361943
9563749,0.930744648
6474341,0.981625915
7038750,0.90531224
7824929,0.5
2277640,0.973547101
5620306,0.98559761
9693971,0.838595986
4739190,0.996131659
5219336,0.744441748
2298775,0.958744228
7455706,0.5
1142039,0.961478829
3563218,0.5
7789264,0.934494615
6935953,0.944986224
3441402,0.912952185
921571,0.5
5205984,0.977495432
5352741,0.979010046
1461971,0.981139302
6690388,0.961022556
1190571,0.981446028
231097,0.860556602
149489,0.93295002
3703121,0.908393502
3004007,0.96114403
3870937,0.5
3242247,0.888686657
6350606,0.865749717
8131762,0.774601281
9345786,0.926412642
6741526,0.5
6101613,0.848523736
1190224,0.981446028
8704931,0.975333571
9591718,0.917601347
9432497,0.5
7931111,0.860975504
5031357,0.5
6603376,0.797697008
3861673,0.923367262
461234,0.843948007
3510818,0.946505189
6245498,0.906061411
6557018,0.961390853
170469,0.825896144
7873789,0.953264415
6691873,0.983871758
7638689,0.990712166
5968862,0.977333784
260613,0.980504096
4718820,0.861140907
6897639,0.809507132
1023693,0.942267895
4438871,0.927039266
4438160,0.980845213
7870538,0.970945597
6153532,0.989805937
488268,0.982156754
6375415,0.899585724
4429898,0.986199737
5991139,0.986426234
6130287,0.91614449
1623894,0.946870446
6453383,0.994389653
25002,0.958396256
5183164,0.989281654
10235136,0.953099728
2352218,0.955485106
5695344,0.993549049
5403847,0.5
1187735,0.970836103
8976178,0.96035707
8717068,0.922495723
9717757,0.823725343
3308825,0.976806045
8921924,0.970133185
2260626,0.988411427
7635496,0.838147044
8086294,0.879779637
1097766,0.985747695
4950847,0.816981554
670056,0.918191195
7069080,0.94795084
4701146,0.281464458
670021,0.929895043
6813623,0.990086138
3208667,0.5
10332096,0.94829309
4951079,0.914137959
9233533,0.813604116
6782993,0.984627604
8340819,0.964021921
4024844,0.96553719
5397134,0.956229568
8061699,0.5
2934389,0.983401775
9316009,0.752673924
6652199,0.5
7948034,0.942606568
4291,0.916555524
7018009,0.97956562
7661577,0.878787279
7418814,0.975670338
4825073,0.876988888
9961388,0.984054387
8923774,0.92401588
7405128,0.986255527
8953255,0.922239065
9410302,0.985400796
8559462,0.917806625
9901852,0.5
1145941,0.992845654
7802149,0.5
3561108,0.903667986
5310503,0.93505764
4820795,0.838804841
4664312,0.924529433
2804399,0.5
9733835,0.961364865
9888395,0.966726303
7201336,0.900541544
4180905,0.5
6603061,0.864238501
8606766,0.819041967
5163047,0.5
8578023,0.987181783
9939038,0.983684421
9061048,0.979564905
7603457,0.911826611
5639238,0.971203566
5362889,0.959554911
7203408,0.919432044
7885859,0.5
10141859,0.913787007
7762347,0.994989634
544433,0.856577635
9410128,0.959168792
6276224,0.5
5252515,0.991758466
1622794,0.925288677
9171373,0.82433486
8423118,0.948953569
6248083,0.991865993
7932696,0.955563784
3215404,0.961469591
9522082,0.982738733
3040278,0.980262697
9939740,0.957141876
1071843,0.938120842
4973204,0.988385141
6584984,0.5
9118240,0.990633726
6971260,0.974574804
3738724,0.859275877
945833,0.5
5261239,0.5
4596493,0.978066802
4310055,0.944992959
3720429,0.88664484
6956301,0.948141456
6750430,0.796242476
8373664,0.5
6783394,0.958857358
9332620,0.5
6727846,0.945138216
1321090,0.865058422
10170744,0.5
8503720,0.97304529
6780670,0.943115354
9370738,0.967180729
1060467,0.5
9516743,0.242649555
6240501,0.982485056
8150145,0.775589764
8967776,0.945399284
10000273,0.5
9679301,0.977353334
8690491,0.938661695
7678064,0.760922551
7798575,0.964531779
4988679,0.5
6093756,0.5
7921289,0.94681102
10108451,0.93333292
8117705,0.5
4324917,0.5
5061566,0.920667291
8575663,0.81010592
8518308,0.5
3562617,0.886375606
7109735,0.5
8501721,0.5
5306727,0.755424619
909102,0.96848309
8608525,0.816652298
170273,0.970652521
7075913,0.5
481220,0.5
6961346,0.956748366
9975073,0.975605607
6517594,0.740137279
10170577,0.5
7680670,0.5
5946675,0.959105372
7162664,0.940103292
6901218,0.923299789
4951430,0.5
7202016,0.977633834
5538663,0.897543252
363064,0.926755965
7809595,0.959840775
9094836,0.962664604
3039438,0.992919326
8847979,0.950576305
4047399,0.5
66611,0.887553751
7279669,0.923315048
9716348,0.876864672
9887142,0.910328984
7007118,0.820976615
5325809,0.951179981
6342327,0.969246745
555182,0.790030479
6729818,0.983386755
66540,0.960927069
8098383,0.97883451
5930473,0.99004364
47491,0.981187403
447523,0.96186471
3961077,0.959105611
52525,0.990904927
6811792,0.976212263
7619727,0.808410585
270370,0.963009953
7221204,0.986209989
6495424,0.5
2737038,0.864507437
9034515,0.973600745
8147215,0.805063725
6376952,0.990713298
10319529,0.5
3613516,0.822740436
8780704,0.5
9714078,0.974427819
1593991,0.765697181
6239108,0.819736362
2303981,0.99083811
5104077,0.976304412
7434103,0.957564473
8233110,0.837204456
6438099,0.841036022
7650458,0.95206815
7219541,0.5
4092037,0.968248427
475361,0.5
6327662,0.983112693
9679741,0.972340941
2630912,0.5
6629657,0.864771545
1340668,0.930733442
8474584,0.933030546
9460991,0.967455029
7066118,0.738693118
4681885,0.5
9154462,0.941563606
3689416,0.986871362
3263722,0.803890884
5309974,0.943147659
1793138,0.98228538
8371720,0.91651845
8310249,0.5
8310398,0.5
158345,0.805720389
173896,0.5
6759038,0.5
9138923,0.991787076
6018416,0.891202807
1777158,0.993873119
5364414,0.958410561
1856253,0.5
6994406,0.892522037
1488166,0.962256908
463768,0.996084929
4334804,0.978246033
9331145,0.973079085
7389248,0.970433056
1022135,0.981499195
1219691,0.91494149
7969698,0.953771472
7403174,0.914629459
7368599,0.916016579
1692318,0.972082853
5950957,0.5
315120,0.996402502
3925572,0.877839386
5308339,0.5
8426749,0.907384753
107962,0.85429275
9220485,0.84537816
8446541,0.275646448
9675736,0.933614075
7534812,0.5
7839723,0.5
3209964,0.5
5607404,0.5
6103108,0.979146123
9938792,0.990519643
1851863,0.933525801
8130015,0.987007678
8957312,0.989630342
2426152,0.5
7826447,0.881199956
9595087,0.958549023
8524565,0.835764766
1561256,0.963776886
2686624,0.983250618
2897897,0.965500236
7748349,0.842889071
704477,0.93857038
8411627,0.927540243
7559939,0.5
8870139,0.983733296
7198282,0.846208572
7441508,0.815136909
5882923,0.953886867
6445769,0.973087728
3959460,0.5
7974112,0.5
320704,0.969864368
3250577,0.958205223
8053049,0.961312771
7349099,0.947540283
5022572,0.980138838
10191917,0.84094739
5123904,0.751784801
2471731,0.947366357
7803176,0.5
4318814,0.840319514
4187961,0.882307649
7161897,0.877493024
8611952,0.98430264
5805907,0.965258718
5433597,0.930673361
7968548,0.5
4638785,0.960357189
4104442,0.930162549
3883041,0.888177097
8441477,0.940327168
6119785,0.980414152
103466,0.958119094
8168876,0.987381637
2557712,0.783300996
3238295,0.957797527
4784639,0.995875299
4403171,0.94632715
1133329,0.80851388
2723368,0.946056128
7420762,0.838105321
4947002,0.825178146
3209633,0.989033818
4395502,0.922867417
6992387,0.5
9068419,0.5
5029665,0.991762877
9229043,0.255307317
4084398,0.993637264
6577729,0.5
9199082,0.981884956
7970663,0.862942576
2858482,0.991139472
9715029,0.934606016
7748866,0.996489465
9739482,0.969070315
5078129,0.958629012
2808357,0.897946596
6543677,0.983996749
202251,0.945042372
8402434,0.5
6438518,0.985470116
4661812,0.944608092
8811945,0.5
1090307,0.975533485
15108,0.5
1882316,0.750082254
1095207,0.857756138
1343805,0.5
9217150,0.5
103920,0.997135878
2215336,0.919514537
1483944,0.968307495
6466129,0.997003317
8536441,0.993771076
6262987,0.96738565
8379081,0.739683092
8365938,0.824418545
9921445,0.980300188
132160,0.5
2033191,0.95095396
8849407,0.989449739
9922335,0.5
7243974,0.9737885
6490453,0.97876358
4025593,0.955477595
8556103,0.974708676
955506,0.946997225
9868607,0.810196638
8668073,0.958049774
790860,0.997413993
261912,0.5
368403,0.992011428
9878971,0.937501132
5602370,0.812737823
9395217,0.737833381
7331079,0.990571737
580182,0.935048878
8152191,0.984223485
103908,0.995804667
783061,0.988642395
7901725,0.5
4968752,0.983548999
14386,0.5
7517215,0.795812845
1602421,0.5
3821822,0.997786403
6073437,0.727675676
7917700,0.679998994
6278181,0.982597589
4279578,0.996929824
9907337,0.5
1796861,0.959899664
4211836,0.88460964
4025954,0.940482497
6154478,0.951218486
84030,0.794067264
4235559,0.941400945
830948,0.96373105
3468261,0.901588202
10026648,0.5
9117633,0.5
9158383,0.5
1145590,0.948045969
5020848,0.882725477
9600159,0.5
3522409,0.991489291
9492873,0.924046636
5534463,0.929017663
9409233,0.989893794
9531265,0.838467598
5364609,0.97528255
6629132,0.854878306
5489676,0.980779052
9347157,0.957823396
10035644,0.854306698
8293287,0.739683449
910784,0.983669817
7071222,0.5
8687716,0.956878722
7430679,0.962043405
180939,0.5
6884604,0.884900331
7397476,0.842286825
1063855,0.962284803
8865006,0.5
8069192,0.5
2800448,0.959892094
9076287,0.998567343
7462439,0.974860787
8225635,0.5
2966415,0.82025671
4639465,0.932218552
7402190,0.967486978
9448719,0.5
5670781,0.979821622
1905473,0.971581697
7266662,0.939152777
9095510,0.972477674
7401854,0.966727912
5174876,0.5
1256883,0.959215164
8072850,0.5
6706377,0.951948225
9738522,0.946231782
2995996,0.5
6674408,0.782989621
6801095,0.993800998
143704,0.990299463
9258305,0.5
3727017,0.965578675
789966,0.5
6864319,0.979564786
1539463,0.953665316
9591787,0.900281787
10279830,0.964104414
1956553,0.929316103
7396508,0.792370141
6272065,0.939528465
7072218,0.796870828
7075948,0.5
7543458,0.5
3769336,0.740543127
8666707,0.948949695
7205443,0.5
193371,0.997219145
9957555,0.965638995
6795678,0.983938456
9300972,0.99538523
8047522,0.97606045
9457328,0.978955925
6576006,0.988105416
7971334,0.955919743
1984962,0.978610396
9292039,0.959466934
6661617,0.970918894
8848854,0.5
3251069,0.888487875
4111137,0.975167036
4760472,0.806450009
8968925,0.915903926
3293438,0.96871233
9210978,0.994498134
3319386,0.790568829
7717813,0.972227693
5578943,0.979561746
7660932,0.985400319
4271221,0.997987866
6358605,0.976941824
1439237,0.871002614
7775167,0.915263891
7437784,0.993792295
9628972,0.757778406
8425013,0.742206752
6925807,0.944000244
7400955,0.941417933
8174389,0.821064949
6292452,0.968975425
9095668,0.833593071
413733,0.5
8783900,0.993687749
639130,0.952928185
2484067,0.894634366
3533112,0.985780239
2249292,0.858695626
7838294,0.834025145
6133354,0.977330446
7987836,0.993892431
9910025,0.946930945
7364024,0.985880613
9362082,0.935723901
8847108,0.986222744
7462428,0.985407412
4370312,0.99301815
4053972,0.936985433
6209191,0.810243249
10123910,0.956756115
6412858,0.94083333
3987838,0.989109993
7027507,0.992665768
6587443,0.972507477
10204689,0.910208225
1029680,0.899525225
7208439,0.5
8327765,0.828131557
3953611,0.974888742
2584354,0.989815891
4574700,0.980046749
5685646,0.5
977722,0.918912292
2931922,0.5
8253955,0.5
6426462,0.931864977
8154238,0.973387003
5020861,0.5
9611409,0.962649226
9282348,0.5
8939306,0.767904937
5423692,0.995488942
9159975,0.743468404
7561272,0.838086426
7326419,0.964575529
9373607,0.769870996
6717555,0.923591137
8939433,0.767904937
8939503,0.767490208
8742753,0.738311589
8939687,0.5
3793406,0.790671468
9134196,0.905399203
6007267,0.813243151
3422894,0.691739976
3630581,0.977416039
9394508,0.972847223
7348578,0.73643285
8869680,0.96098721
7678429,0.88168931
2979387,0.5
1531458,0.980734348
1549973,0.956501663
1123977,0.979704738
5719631,0.988826632
9580209,0.5
9364220,0.905399203
9663221,0.850337029
9636952,0.991579175
8594059,0.974985838
6278756,0.5
3679617,0.990897596
9416551,0.985491157
8322107,0.246263236
9511676,0.962083042
3158243,0.5
8327124,0.960490882
4311078,0.978122711
3329962,0.941451907
3263071,0.92027688
7302675,0.87271452
6250399,0.956857324
7387294,0.974452555
7363462,0.817201078
6796336,0.872536182
8156894,0.970811367
1150519,0.980376363
5969872,0.5
9617068,0.955709219
4438188,0.988852739
1521633,0.961511612
6623079,0.968917727
7561254,0.851334214
3494608,0.949759483
3085726,0.969514847
2256124,0.5
7071021,0.974591374
9465815,0.949302912
6938103,0.945145071
6913414,0.990787029
3706719,0.977366507
8174626,0.5
1571230,0.987656295
4270642,0.909651995
5407311,0.5
9976135,0.740220785
9558353,0.991132975
7247767,0.923777461
7035077,0.5
7353834,0.966256976
9319891,0.829974651
6575407,0.953369498
7550234,0.830060601
8939736,0.673666
7247720,0.5
1786923,0.954238415
7649837,0.967418015
3610724,0.988272309
7988337,0.955017924
1773803,0.961736381
7536074,0.802685142
3770248,0.981730878
9097754,0.939105332
3291295,0.5
8171726,0.897942424
10031055,0.997393847
8939595,0.767490208
8155580,0.970811367
6705584,0.851255536
1417880,0.981770992
7245692,0.842863679
7153101,0.895498157
9014572,0.5
585418,0.931819677
4484426,0.5
3291777,0.979688048
3096191,0.987072527
9865846,0.975930631
6249536,0.865491092
5744931,0.5
8156764,0.970811367
3303857,0.972472131
8155710,0.973387003
3843706,0.982160032
8156860,0.973387003
9316399,0.877732396
293890,0.744967341
7915432,0.916635513
7501583,0.948624253
10126050,0.973819971
7807658,0.872145474
1589461,0.959769726
9303530,0.925271988
7809718,0.983945608
140331,0.968316793
9462315,0.5
565703,0.73746717
1147349,0.5
7262358,0.983273625
723723,0.967297673
4757025,0.974288523
3334052,0.998082876
7036707,0.996421814
5272327,0.991492271
3921664,0.953407407
9974658,0.988160729
2727984,0.987345576
794633,0.5
3959442,0.902923465
6761267,0.977181017
6824408,0.824400306
2526129,0.955241442
7859906,0.936889768
9636248,0.807973266
4623541,0.909424007
1970725,0.5
4418480,0.767450571
911001,0.970380068
6670332,0.973292947
1249060,0.907803416
1566487,0.967475414
9711153,0.97503376
444221,0.5
1018204,0.5
4856986,0.955232024
2130652,0.987622619
5524530,0.785562515
9216874,0.746112049
7971395,0.99311763
2593263,0.7760517
443580,0.5
1614502,0.952229023
4477426,0.96531105
7648716,0.965998948
9696912,0.816847742
3585592,0.973520041
3757858,0.906186819
7219838,0.962507606
6022715,0.866725743
7685745,0.808912396
4565370,0.979832292
4783817,0.944417953
2593176,0.854781628
3143227,0.930762649
1214306,0.854977131
9448215,0.878263831
9369481,0.763851881
3533224,0.98363471
443736,0.5
6675927,0.782989621
1772119,0.973201156
7808495,0.947165012
4539948,0.985678673
7768727,0.5
769213,0.980094194
5328449,0.785652041
1763809,0.8928473
1499596,0.941116929
4737727,0.5
8242212,0.90381974
8186781,0.987774968
7229015,0.972643852
5814207,0.814502299
2274086,0.82754159
4387985,0.72883606
9909445,0.982451856
7664899,0.970382452
4773614,0.948158503
3946674,0.980223417
8616488,0.979497075
7518316,0.878238082
5259194,0.857607424
9256702,0.85024786
9240289,0.881799221
2032805,0.985512733
3751503,0.866397321
7581974,0.965902984
6558980,0.5
2399736,0.979623914
8674765,0.950092375
6004165,0.981140018
1826155,0.986548185
4857192,0.959797382
7748905,0.982699633
973859,0.964345574
6716380,0.91535449
7953211,0.5
5241773,0.844170809
3144597,0.993046403
7698916,0.5
7305969,0.951999307
5069495,0.975264013
1817878,0.740997732
4430381,0.9235183
6528192,0.5
3177005,0.853143334
4430233,0.952999055
670009,0.5
4577542,0.91666019
6764646,0.985997796
4256705,0.5
8812578,0.979098082
341454,0.995483458
8195629,0.909200191
2577625,0.875071526
555858,0.879878283
4814811,0.984263122
9484823,0.5
660603,0.978137016
3940265,0.868758082
7500976,0.994714856
9516608,0.970335782
9712716,0.822105289
5813657,0.991693735
8884826,0.5
1978743,0.966352105
6091789,0.965920329
6165353,0.934412777
1244053,0.941837668
8508223,0.955082595
6991188,0.717321098
7344117,0.866074324
9506766,0.894525111
6451305,0.876920819
7531405,0.992337108
9612147,0.5
666897,0.955971181
4061051,0.924840093
3394338,0.893980026
4238106,0.984864533
7350059,0.969152808
5262750,0.984945416
2802844,0.915481329
3123632,0.91906333
3024336,0.997071981
8652185,0.996273518
10192213,0.851302207
3970736,0.775427938
4546924,0.983448982
2760901,0.996641874
3490239,0.932695866
3416217,0.98117584
5537833,0.950681567
8372562,0.5
8866960,0.985997975
3354614,0.5
8953857,0.96755898
7093738,0.944353878
5277900,0.960752845
1171574,0.5
1818754,0.940303862
74328,0.974348247
6728017,0.5
2612399,0.5
2515795,0.994070232
7093910,0.851818085
4170863,0.980675101
7941079,0.973609567
1442973,0.982790112
4396961,0.804646015
5859152,0.965134382
8555794,0.970786691
2112625,0.992515445
8814802,0.974509001
8273948,0.949169457
319768,0.950403273
1961671,0.971386909
3691288,0.908002138
8703557,0.936914921
8525338,0.996461809
8049470,0.742415369
1455908,0.96034348
8525825,0.948703527
3463245,0.751839757
4172364,0.909070015
3728802,0.981143236
6512378,0.940837979
785830,0.5
8616606,0.785219431
5078244,0.5
7921278,0.5
8016610,0.972247839
4468524,0.932290792
8424532,0.5
6990882,0.962111235
7350870,0.5
92835,0.969643354
4009508,0.779109955
935862,0.5
8187537,0.5
10132385,0.981790543
9516114,0.5
2749725,0.5
9813231,0.876573145
8101251,0.988536239
5201816,0.5
9329068,0.959883332
8704438,0.973091841
8052542,0.980331898
4251426,0.952922285
6020744,0.984598279
4251235,0.954593301
8093529,0.5
654734,0.909045517
3489083,0.992683291
8691263,0.893579483
3971934,0.5
7732071,0.933930755
1251813,0.5
10247453,0.873262465
6740521,0.944447219
2955782,0.880245328
6691324,0.956909299
8568567,0.893050373
1251707,0.5
10125020,0.974654794
931785,0.90344429
7763613,0.84913969
9574602,0.971283436
9024838,0.962382793
8427227,0.5
6993019,0.5
6746826,0.986633301
3592838,0.981493711
1954452,0.5
1651324,0.834521234
8016646,0.803581953
6115704,0.915929794
9237535,0.5
2191633,0.5
7451624,0.5
8311242,0.5
3977605,0.911110759
6344566,0.971638918
2191169,0.90344429
5213468,0.5
9822759,0.994370759
945645,0.825070679
8193241,0.943322659
6916167,0.5
6941113,0.786052465
2621746,0.910525799
449602,0.5
1724849,0.945616901
3868138,0.5
8193054,0.5
6807981,0.5
1163345,0.903615236
6436727,0.825809121
8553556,0.907337308
7389483,0.5
1901706,0.852333069
4137114,0.790785253
5249093,0.5
356608,0.929828882
5270223,0.5
7824870,0.871534169
828298,0.980774581
8446347,0.792927623
5989894,0.986366868
7699495,0.962784171
3270492,0.988750219
5372156,0.856621861
2933877,0.79205358
4943016,0.962316513
3624990,0.5
7391003,0.994100332
9922140,0.811944962
10126199,0.995498955
6752031,0.940743923
1815304,0.97640717
10211716,0.97902739
3793047,0.904963255
353039,0.967818856
5218550,0.934818625
7809494,0.91397649
6627403,0.5
8065715,0.912549734
7431247,0.914992929
9460,0.991155386
6993978,0.924637794
9979329,0.981822729
9061868,0.908819675
1246769,0.974638581
1107845,0.897313237
1583047,0.5
7735282,0.991365969
7710713,0.955207944
7735313,0.933091819
8869027,0.951084733
9781881,0.922676623
6239907,0.991672218
6315269,0.940040767
9318524,0.5
6812415,0.936161995
7118258,0.5
8505421,0.955988586
6246861,0.914391994
7828222,0.984169722
7533901,0.972913027
3803947,0.856621861
2943860,0.5
7388225,0.958320618
2620429,0.884035647
5036739,0.764475942
2978929,0.761970282
7699096,0.953577161
4439293,0.95083344
580815,0.799857974
5315169,0.959143519
3906076,0.887019336
4566609,0.960618258
9304465,0.5
1136984,0.939125001
6494181,0.5
4494947,0.963949263
9533648,0.982594967
284087,0.880742311
2825852,0.5
8817033,0.976394653
9097503,0.298976928
10211609,0.5
1684236,0.5
1159226,0.990890682
9318440,0.5
7884782,0.989581585
9236961,0.5
8065531,0.912549734
8342429,0.932667971
2149219,0.949904263
7678814,0.94074893
9432322,0.935626388
4410544,0.784935951
8129676,0.902902961
4614955,0.865030408
1043194,0.949835777
8385687,0.962920845
8579782,0.5
9908825,0.971336603
9530877,0.5
8441263,0.5
9530788,0.939384222
3394936,0.5
6882518,0.735071599
4031625,0.856621861
4494948,0.5
4616695,0.85160768
4106041,0.935314417
2532879,0.952521384
4752817,0.968640327
6808970,0.967262506
1157083,0.862980306
6226666,0.9825809
9151374,0.984048128
6807884,0.5
1761870,0.958018184
6949900,0.975347757
5126446,0.808222175
8341720,0.912884355
8355276,0.94856602
7920539,0.5
7598743,0.911658287
7916754,0.871303022
7956227,0.987726033
4706111,0.966229677
8016309,0.932839215
5793477,0.997628212
2926776,0.800148964
8443258,0.986970544
7577073,0.837456942
6838418,0.996544957
6852243,0.91321218
9317101,0.90459615
6555128,0.963777542
6228959,0.853030801
8446689,0.986734092
8064351,0.765553415
6662639,0.5
3273240,0.5
5957039,0.5
3449059,0.887042999
789229,0.739801526
4008373,0.5
5913611,0.963816166
8310576,0.797054112
4811583,0.950445771
3333971,0.922909915
4226386,0.92030108
3497530,0.993817568
8338155,0.939929187
1080097,0.963429213
4593740,0.868826389
6747473,0.894128799
3821663,0.897291064
5021969,0.918180704
4574039,0.985390961
4105164,0.5
2865992,0.5
1205666,0.930566549
5651254,0.782071233
1594412,0.280953169
7717653,0.777962089
4808896,0.852875173
7533537,0.986291051
5978216,0.5
6134382,0.5
9813684,0.5
9846066,0.99601841
10122924,0.838796973
1259305,0.966703892
7452021,0.877319872
193836,0.989154935
7902229,0.963978887
3994397,0.5
6744143,0.5
6554352,0.5
9186256,0.942578554
9219567,0.919980884
6278680,0.5
5252543,0.716589808
9296887,0.930910468
8431178,0.981425703
353347,0.848843038
838764,0.822207451
7349029,0.99377656
8194782,0.957226038
8703208,0.805860877
10339145,0.969719172
3251016,0.881120026
7513623,0.983521581
9521903,0.876260519
4379551,0.975933909
803902,0.977684259
5686178,0.987776101
8617043,0.970777035
9545664,0.948577881
7096547,0.910896778
8784239,0.897761464
3168651,0.311146826
7776701,0.967770934
5862552,0.898153186
9696532,0.986480117
6412566,0.758383691
6578147,0.984986544
4022127,0.824748516
3265292,0.979974151
3505739,0.864941657
9174507,0.979213715
9796540,0.977811456
3005854,0.847563803
3898692,0.904521108
7502246,0.818887591
6002165,0.963002324
4887845,0.89786303
8132007,0.971005201
10183490,0.5
8170683,0.79108274
5229971,0.989233971
4597013,0.978182256
3818746,0.988731742
6644854,0.822178364
117165,0.992885709
5015262,0.95338887
3868844,0.963006854
7455068,0.5
8102349,0.148308516
6694276,0.912541986
8373832,0.787686348
426089,0.5
7561333,0.792357326
2638086,0.986645222
10121329,0.879380107
5324459,0.964092255
233502,0.5
7651148,0.845191836
86185,0.933120131
2522091,0.989520669
7665392,0.969334066
1000883,0.88673842
7563243,0.5
251922,0.893089056
1225820,0.965793371
353110,0.985143542
4384800,0.5
8538630,0.937296271
5751177,0.77671349
3124961,0.970130444
6436772,0.988485813
7499506,0.917026043
3403858,0.967382431
746380,0.944859505
7229743,0.5
7547611,0.975368619
2906694,0.918663979
7454026,0.983480811
4651974,0.968883097
6847052,0.940923452
1538865,0.82976836
3061918,0.966085196
7773851,0.798943162
2536507,0.919041157
8409773,0.998910427
7131797,0.972704768
10331249,0.5
9883943,0.985783815
6956938,0.988788128
7869223,0.980340838
7278583,0.962131381
6796246,0.993371964
5991734,0.950052381
6515046,0.971193552
8538420,0.97997129
7800143,0.828726768
7651602,0.5
461567,0.5
9736940,0.94318074
210316,0.97890234
4581124,0.961220622
6403104,0.5
7071331,0.994218349
3883137,0.874590158
9858690,0.869189322
6657574,0.990166545
566435,0.5
226495,0.5
9394485,0.991478324
8116504,0.981418967
80188,0.902158558
9696286,0.998843074
7788695,0.888793588
1289082,0.739787459
3656508,0.92237854
8119192,0.955745101
5487653,0.98681879
493591,0.5
9534,0.995698452
6902752,0.5
7902569,0.967724085
9531,0.993085265
5759668,0.921911657
17951,0.5
4030640,0.985234141
4395654,0.990322173
6759046,0.932706118
10020782,0.948432863
1252147,0.5
5652705,0.946718454
9410043,0.96988517
46022,0.5
4996554,0.980259478
692080,0.897670388
153967,0.5
9328278,0.760948539
8566242,0.873208463
6567683,0.5
6794702,0.901642263
7746170,0.931341052
157939,0.986045182
7459637,0.902517319
6079131,0.974926889
158953,0.5
8342968,0.955228567
6512979,0.968520403
7886656,0.971303761
4378803,0.992239177
7791010,0.92402339
6452927,0.944909215
8066883,0.969483495
8209686,0.930856645
8017832,0.968293309
7988300,0.965792418
2818292,0.92629993
4910140,0.5
9110730,0.840171158
6762958,0.917150974
8503556,0.991034091
6448099,0.5
4564730,0.899849057
50233,0.995631218
3402376,0.97685945
8782852,0.784392953
9098494,0.880346537
6977095,0.980288386
6748502,0.5
6823837,0.979836822
9298045,0.5
7988436,0.97486937
9615941,0.950401843
8631419,0.919806838
8919070,0.302484393
7836953,0.955236197
3281072,0.995806456
10252110,0.902470946
5958674,0.965145767
8307502,0.981285691
5958194,0.913857162
4121334,0.978217363
598023,0.982192397
6958603,0.968360782
7390195,0.980917931
4271174,0.910256505
3237501,0.922507763
6438013,0.983168542
10309898,0.960475028
2134911,0.5
5002964,0.5
6780615,0.985026836
2586642,0.996158957
9490093,0.979369164
1815472,0.961698532
8566475,0.981041849
10205366,0.944239318
2919571,0.98734355
1484651,0.5
6327506,0.9275527
3544964,0.994051814
7763298,0.834809422
5873892,0.842579842
41401,0.5
6646985,0.5
3582883,0.5
6939472,0.5
4518037,0.957000375
3951768,0.981757224
7007598,0.903190494
7800238,0.899369299
4581256,0.762354136
4163851,0.987969518
479653,0.752733946
6647442,0.5
7247518,0.917279243
6831239,0.810633779
108765,0.997061968
8174943,0.5
6360895,0.974198341
6363765,0.976878524
6183330,0.915274262
2612025,0.95936501
7630155,0.909066081
8118346,0.5
6105021,0.875642359
10299108,0.830952585
6626493,0.5
573942,0.965388536
9314106,0.5
9814376,0.5
9564093,0.5
1652107,0.967056334
609252,0.911773145
942490,0.912340403
8653722,0.5
7562591,0.96490407
9636238,0.952507377
823989,0.953143775
7596934,0.5
6832592,0.993033826
3922853,0.996513188
9475641,0.778521895
8718936,0.953840733
9075558,0.739781737
671828,0.975348175
6660186,0.964380383
716829,0.924169421
3916050,0.933211744
2187906,0.87656951
9091301,0.890235066
9048584,0.839429021
7382368,0.983800173
5278993,0.819550216
8717758,0.889726818
10299195,0.5
7064681,0.5
1935439,0.94491601
5931372,0.8972404
1984692,0.95562017
4360604,0.994856238
9712348,0.941154957
7151107,0.993234038
7935437,0.971606731
6364753,0.95876348
7952032,0.964685082
6166307,0.98706305
3282760,0.96472168
6411259,0.943219781
670262,0.96094811
8411663,0.923246384
7350992,0.865130782
3812725,0.965858817
4288801,0.938359141
5473498,0.956966698
5057466,0.907734692
1541705,0.98599112
7110923,0.901773095
9067268,0.881276727
7500000,0.974487305
2556794,0.94011867
6348159,0.972793221
5941598,0.984761655
3206305,0.5
3531616,0.5
3404700,0.793015182
533443,0.87995863
6214517,0.970399976
8036620,0.98233515
8152764,0.870525241
6837751,0.872688174
2459519,0.974571228
4940379,0.977637529
2413338,0.913279533
2332949,0.943277597
6543683,0.888944983
4340410,0.961086214
7003848,0.960064173
3479851,0.958855093
5104918,0.984893441
1386306,0.5
486829,0.764901638
3604904,0.753412843
1450262,0.987664104
9995551,0.868115664
8849095,0.74710834
7742525,0.5
4550199,0.963084102
2822984,0.745145917
202260,0.909507751
8597687,0.92039901
2309250,0.989717245
7420339,0.775211871
1742425,0.871843457
4559985,0.982779503
6304139,0.975852311
2610187,0.99309206
8508341,0.975285172
7327623,0.970284462
2412633,0.973246694
4205026,0.814031005
7858454,0.964424312
9299824,0.961561203
656909,0.968088508
6728419,0.837043166
8766231,0.937853634
9110560,0.5
4599119,0.988781095
10043487,0.77209574
3646393,0.964018703
6537432,0.985763073
1950446,0.993636072
9519968,0.80633986
8507062,0.960407734
4454121,0.962086916
8505940,0.90620172
1012003,0.83711493
